student_id,first_name,last_name,email,age,year_level,course,section,gpa,units_enrolled,tuition_fee,scholarship,region,contact_no,student_status
2021-07470,Paula,Hester,paula.hester@school.edu.ph,16.0,2nd Year,BS Accountancy,C,3.22,21.0,48482.62,Yes,Region VII,09745123334,Regular
2021-08939,Danielle,Moore,danielle.moore@school.edu.ph,20.0,Year 2,BS Psychology,B,1.99,15.0,24965.89,No,BARMM,09774242552,Regular
2021-03035,Dale,Warren,dale.warren@school.edu.ph,24.0,1st Year,BS Architecture,D,1.07,18.0,39491.11,No,Region X,09818143426,Regular
2021-05450,Laura,Nelson,laura.nelson@school.edu.ph,21.0,1,BS Nursing,C,2.62,24.0,37708.04,No,Region II,09148948859,Regular
2021-01326,Joseph,Perez,joseph.perez@school.edu.ph,17.0,2nd Year,BS Civil Engineering,C,1.08,21.0,37856.3,No,CAR,09746868749,Transferee
2021-05117,James,Nunez,james.nunez@school.edu.ph,25.0,Second Year,BS Psychology,A,2.35,21.0,40203.23,No,CAR,09814638134,transferee
2021-08044,Amanda,Howard,amanda.howard@school.edu.ph,23.0,3rd Year,BS Education,B,1.59,15,31921.63,No,Region IV-A,09332016095,Returnee
2021-09186,Alan,Barron,alan.barron@school.edu.ph,23.0,3rd Year,BS Information Technology,A,2.04,24.0,46944.48,No,Region II,09649462079,REGULAR
2021-07182,Megan,Kennedy,megan.kennedy@school.edu.ph,20.0,2nd Year,BS Accountancy,C,1.42,18.0,27042.69,Yes,Region VI,09222296808,irregular
2021-03911,Eric,Joyce,eric.joyce@school.edu.ph,19.0,1st Year,BS Accountancy,D,2.32,18.0,28592.02,No,Region X,09649603215,Regular
2021-03326,Justin,Rowland,justin.rowland@school.edu.ph,21.0,3rd Year,BS Education,A,2.44,18.0,40514.78,No,Region V,09612036034,Reg
2021-01604,Jacqueline,Vasquez,jacqueline.vasquez@school.edu.ph,19.0,2nd Year,BS Civil Engineering,B,1.08,21.0,50119.69,No,Region V,09586975643,Regular
2021-04737,Julie,Carlson,julie.carlson@school.edu.ph,21.0,second year,BS Information Technology,C,3.33,21.0,39833.28,Yes,Region III,09201332643,REG
2021-04447,Donald,Zuniga,donald.zuniga@school.edu.ph,21.0,1st Year,BS Computer Science,D,1.73,15.0,22892.71,No,CAR,09917097058,REGULAR
2021-07338,Bonnie,Ingram,bonnie.ingram@school.edu.ph,17.0,1st Year,BS Civil Engineering,B,2.38,24.0,42578.31,Yes,Region VIII,09196663365,IRREG
2021-07482,Angela,Vance,angela.vance@school.edu.ph,22.0,first year,BS Accountancy,A,2.12,21.0,46752.07,No,BARMM,09444259092,Transferee
2021-05984,James,Brown,james.brown@school.edu.ph,24.0,Year 1,BS Computer Science,D,2.67,21.0,49383.92,Yes,Region I,09180542723,Transferee
2021-09854,Katie,Lewis,katie.lewis@school.edu.ph,16.0,SECOND YEAR,BS Information Technology,C,3.49,21.0,33432.05,Yes,BARMM,09982581569,Reg
2021-06237,Beth,Morales,BETH.MORALES@SCHOOL.EDU.PH,25.0,3rd Year,BS Psychology,B,2.39,18.0,34581.92,No,Region XII,09342925590,Regular
2021-03474,Katie,Todd,katie.todd@school.edu.ph,21.0,3rd Year,BS Nursing,B,1.36,21.0,50935.7,Yes,Region VII,09646597878,Irregular
2021-07097,Jason,Ware,jason.ware@school.edu.ph,20.0,4th Year,BS Accountancy,A,2.81,21.0,48785.21,No,Region XI,09535107177,reg
2021-02703,James,Moreno,james.moreno@school.edu.ph,26.0,1st Year,BS Information Technology,B,1.17,18.0,30558.18,No,Region IV-A,09623595439,Regular
2021-02178,Angela,Phillips,angela.phillips@school.edu.ph,18.0,3rd Year,BS Education,A,3.45,18.0,28934.05,No,Region IV-B,09557803192,Regular
2021-04733,Thomas,Mitchell,thomas.mitchell@school.edu.ph,26.0,3rd Year,BS Psychology,A,2.13,21.0,48970.82,No,Region V,09788862069,Regular
2021-08730,Samantha,Franklin,samantha.franklin@school.edu.ph,22.0,1st Year,BS Architecture,B,2.42,15.0,34536.18,No,Region XII,09389201113,Regular
2021-04988,Richard,Johnson,richard.johnson@school.edu.ph,20.0,3rd Year,BS Accountancy,B,2.02,15.0,24719.58,No,Region XI,09199285593,reg
2021-06357,William,Calhoun,william.calhounschool.edu.ph,16.0,2nd Year,BS Information Technology,B,2.65,15.0,37222.67,No,Region II,09775979868,Reg
2021-06966,Kimberly,Alexander,kimberly.alexander@school.edu.ph,22.0,Year 1,BS Psychology,C,1.91,21.0,46394.68,No,Region IV-A,09540569808,IRREG
2021-04135,Rebecca,Perez,rebecca.perez@school.edu.ph,26.0,2nd Year,BS Computer Science,C,2.78,21.0,48116.84,No,Region V,09899415311,Irregular
2021-01264,Amy,Thomas,amy.thomas@school.edu.ph,22.0,2nd Year,BS Education,A,2.19,18.0,38098.65,No,Region VII,09922043724,Regular
2021-02048,Courtney,Moore,courtney.moore@school.edu.ph,19.0,3rd Year,BS Civil Engineering,B,2.86,21.0,42024.32,Yes,Region VI,09106778439,Irreg
2021-00783,Matthew,Wilson,matthew.wilsonschool.edu.ph,20.0,1st Year,BS Nursing,A,3.36,18.0,42279.44,No,Region III,09393140634,Return
2021-07142,David,Hamilton,DAVID.HAMILTON@SCHOOL.EDU.PH,21.0,1st Year,BS Nursing,D,1.2,18.0,27360.23,Yes,BARMM,09377523113,RETURNEE
2021-00513,Danielle,Anderson,danielle.anderson@school.edu.ph,25.0,4th Year,BS Business Administration,B,3.38,24.0,50619.93,No,Region IV-A,09858132966,Regular
2021-05033,Christopher,Duarte,christopher.duarte@school.edu.ph,19.0,2nd Year,BS Accountancy,C,2.62,18.0,35243.89,No,Region IX,09563794658,Regular
2021-09724,Emily,Cordova,emily.cordova@school.edu.ph,18.0,3rd Year,BS Architecture,A,1.36,18.0,42902.98,No,Region XII,09409826490,Regular
2021-02783,Patricia,Smith,patricia.smith@school.edu.ph,24.0,4th Year,BS Psychology,B,2.15,24.0,38113.71,No,NCR,,Transferee
2021-07914,Jill,Walker,jill.walker@school.edu.ph,24.0,first year,BS Computer Science,A,3.09,21.0,41400.85,No,Region XII,09740573830,Irregular
2021-06317,Philip,Miller,philip.miller@school.edu.ph,21.0,3rd Year,BS Psychology,B,,21.0,42128.4,Yes,Region XI,09398344738,Regular
2021-03096,Angela,Cook,angela.cook@school.edu.ph,25.0,Year 3,BS Architecture,A,2.39,18.0,43900.64,No,Region XI,09428129811,Regular
2021-01191,Michael,Miller,michael.miller@school.edu.ph,22.0,1st Year,BS Education,C,2.38,18.0,36334.61,No,Region IX,09222980417,Regular
2021-02229,Angela,Gonzalez,angela.gonzalez@school.edu.ph,22.0,1st Year,BS Accountancy,B,1.05,24.0,40630.1,Yes,Region X,09943572065,Regular
2021-00578,Michelle,Johnson,michelle.johnson@school.edu.ph,23.0,4th Year,BS Psychology,A,1.21,15.0,32827.53,Yes,Region V,09720599003,Regular
2021-09677,William,Williams,william.williams@school.edu.ph,23.0,4th Year,BS Tourism,B,2.76,18.0,34540.81,No,Region X,09709468370,Regular
2021-07155,Jeffrey,Jones,jeffrey.jones@school.edu.ph,24.0,1st Year,BS Education,D,,21.0,45693.24,No,Region VIII,09363450775,REG
2021-03233,Michael,Fuller,michael.fuller@school.edu.ph,24.0,1st Year,BS Computer Science,A,3.03,24.0,39910.4,No,Region VIII,09690379021,Regular
2021-09805,Jason,Hubbard,jason.hubbard@school.edu.ph,20.0,second year,BS Education,C,1.82,15.0,29506.2,Yes,Region XII,09361143429,REG
2021-00869,Ryan,Ellis,ryan.ellis@school.edu.ph,22.0,4th Year,BS Information Technology,A,2.31,18.0,40652.44,No,Region V,09452760649,Regular
2021-06497,Oscar,King,oscar.king@school.edu.ph,22.0,2nd Year,BS Architecture,C,3.22,15.0,37323.3,No,Region I,09284464806,Regular
2021-09718,Amy,Lopez,amy.lopez@school.edu.ph,17.0,1st Year,BS Tourism,C,1.92,18,41282.64,No,BARMM,09875248453,Regular
2021-03938,Darlene,Bennett,darlene.bennett@school.edu.ph,16.0,1st Year,BS Accountancy,A,2.53,21.0,43321.86,Yes,Region V,09433280484,Irregular
2021-02769,Monica,Khan,monica.khan@school.edu.ph,20.0,second year,BS Business Administration,B,1.81,24.0,55878.18,No,Region IV-B,09787000175,Regular
2021-02110,Shelly,Bennett,shelly.bennett@school.edu.ph,20.0,4th Year,BS Architecture,A,1.37,18.0,34597.59,No,Region IV-B,09822875673,Transferee
2021-06560,Jonathan,Holmes,jonathan.holmes@school.edu.ph,17.0,4th Year,BS Psychology,B,1.29,18.0,34488.49,No,Region VIII,09293574280,Regular
2021-01458,Tracy,Brown,tracy.brown@school.edu.ph,24.0,3rd Year,BS Accountancy,A,3.36,21.0,51662.49,No,Region XI,09712384962,irregular
2021-03267,Brittany,Weber,brittany.weber@school.edu.ph,16.0,2nd Year,BS Civil Engineering,C,2.54,24.0,50980.06,No,Region IV-A,09754353069,Regular
2021-00312,Sarah,Black,sarah.black@school.edu.ph,25.0,1st Year,BS Business Administration,C,1.16,18.0,30421.68,No,Region II,09500152809,REG
2021-08706,Kimberly,Fowler,kimberly.fowler@school.edu.ph,24.0,2nd Year,BS Civil Engineering,A,1.08,21.0,44475.79,Yes,CAR,09849372868,Regular
2021-08593,Michael,Howard,michael.howard@school.edu.ph,18.0,2nd Year,BS Architecture,A,2.09,21,38216.71,No,CAR,09742894425,Irregular
2021-08178,Sarah,Beck,sarah.beck@school.edu.ph,17.0,3rd Year,BS Business Administration,B,2.31,18.0,44894.33,Yes,Region VIII,09260425685,regular
2021-01104,Chad,Thompson,chad.thompson@school.edu.ph,23.0,fourth year,BS Civil Engineering,A,1.37,18.0,44099.48,No,NCR,09430406757,reg
2021-04171,David,Moore,david.moore@school.edu.ph,25.0,1st Year,BS Tourism,B,3.28,21.0,40202.28,No,Region VI,09793978998,reg
2021-00618,Luke,Perez,luke.perez@school.edu.ph,26.0,1st Year,BS Psychology,D,3.16,24.0,40731.46,No,BARMM,,Regular
2021-03670,William,Bell,william.bell@school.edu.ph,21.0,2nd Year,BS Education,C,3.14,18.0,41326.52,No,Region VIII,09469574408,regular
2021-04296,Mary,Norman,mary.norman@school.edu.ph,22.0,1,BS Tourism,B,1.58,21.0,33115.35,No,Region IV-A,09375333978,Regular
2021-03215,Bethany,Smith,bethany.smith@school.edu.ph,19.0,FIRST YEAR,BS Tourism,A,2.1,24.0,56757.28,No,Region IV-A,09679006009,Regular
2021-00461,Kenneth,Hale,kenneth.hale@school.edu.ph,25.0,1st Year,BS Accountancy,D,1.95,21.0,33391.92,Yes,Region XII,09498353648,irreg
2021-06210,  April  ,Mullins,april.mullins@school.edu.ph,25.0,first year,BS Architecture,A,3.49,24.0,48637.39,Yes,Region XII,09137145865,Regular
2021-02525,Felicia,,felicia.evans@school.edu.ph,24.0,3rd Year,BS Computer Science,A,2.06,21.0,44037.77,No,Region II,09847069786,Returnee
2021-01984,Nathaniel,Tran,nathaniel.tran@school.edu.ph,21.0,2nd Year,BS Architecture,C,2.08,21.0,33190.08,No,Region IV-A,09332670123,Irregular
2021-05196,Thomas,Pham,thomas.pham@school.edu.ph,18.0,3rd Year,BS Architecture,A,1.22,21.0,45769.54,,BARMM,09492936834,REGULAR
2021-03934,Brian,Sampson,brian.sampson@school.edu.ph,17.0,1st Year,BS Nursing,B,2.79,18.0,30120.04,No,Region VIII,09968734630,REG
2021-09443,Kimberly,Mcmillan,kimberly.mcmillan@school.edu.ph,17.0,1st Year,BS Psychology,A,3.24,21.0,42985.0,No,Region X,09931101079,Regular
2021-07074,Douglas,Owens,douglas.owens@school.edu.ph,24.0,1st Year,BS Architecture,B,1.22,24.0,40589.93,No,Region VI,09703284296,Regular
2021-08574,James,Heath,james.heath@school.edu.ph,18.0,1st Year,BS Business Administration,D,1.65,21.0,47756.53,No,Region IV-B,09324267921,REG
2021-02346,Barbara,Nguyen,barbara.nguyen@school.edu.ph,23.0,3rd Year,BS Tourism,A,1.87,18.0,36162.01,No,CAR,09184141769,IRREG
2021-06375,Kevin,Brandt,kevin.brandt@school.edu.ph,21.0,First Year,BS Psychology,B,2.52,21.0,42558.27,No,BARMM,09736827142,Regular
2021-00278,Kimberly,Sanders,kimberly.sanders@school.edu.ph,16.0,3,BS Business Administration,B,1.43,24.0,43347.63,No,CAR,09225598781,Regular
2021-05365,Michael,Brown,michael.brown@school.edu.ph,20.0,2nd Year,BS Accountancy,C,2.76,24.0,41194.29,Yes,NCR,09378818931,regular
2021-05986,Jordan,Odonnell,jordan.odonnell@school.edu.ph,18.0,1st Year,BS Psychology,B,1.69,24.0,42395.07,No,CAR,09599062904,Regular
2021-08385,Kimberly,Daniels,kimberly.daniels@school.edu.ph,16.0,1st Year,BS Psychology,C,3.39,24.0,54539.26,No,Region VI,09271212056,Irregular
2021-06175,Brittany,Gonzalez,brittany.gonzalez@school.edu.ph,26.0,2nd Year,BS Business Administration,B,,18.0,27739.81,No,NCR,09102994898,Regular
2021-03322,Jasmine,Herrera,jasmine.herrera@school.edu.ph,22.0,1st Year,BS Business Administration,A,1.19,21.0,34500.72,No,Region VII,09744338106,regular
2021-04987,Shaun,Lopez,shaun.lopez@school.edu.ph,0.0,3rd Year,BS Nursing,A,1.04,24.0,PHP 36903.42,No,Region VI,09441815794,reg
2021-05355,Jared,Wilson,jared.wilson@school.edu.ph,17.0,2nd Year,BS Tourism,B,1.42,18.0,42743.87,No,Region XII,09667188111,Transferee
2021-08321,Misty,Torres,misty.torres@school.edu.ph,17.0,1st Year,BS Education,C,3.18,15.0,26495.49,No,Region VI,09845246590,Irregular
2021-06040,Stephen,Johnson,stephen.johnson@school.edu.ph,19.0,4th Year,BS Psychology,A,2.9,21.0,38747.31,No,Region I,09388447450,Irregular
2021-04538,Michael,Warren,michael.warren@school.edu.ph,17.0,3rd Year,BS Computer Science,B,2.88,18,34997.97,No,Region XII,09899302869,regular
2021-06227,Jeffrey,Phillips,jeffrey.phillips@school.edu.ph,23.0,1st Year,BS Education,D,1.36,18.0,38069.92,Yes,Region III,09969287959,transferee
2021-08555,Russell,Cooper,russell.cooper@school.edu.ph,19.0,2nd Year,BS Psychology,A,3.21,18.0,33606.46,No,NCR,09483143483,irregular
2021-05678,Laura,Reed,laura.reed@school.edu.ph,23.0,1st Year,BS Education,D,1.16,18.0,30186.34,No,CAR,09611392277,Regular
2021-00782,Megan,Mckenzie,megan.mckenzie@school.edu.ph,19.0,second year,BS Nursing,A,1.1,21.0,40220.72,Yes,Region XII,09535543580,Irregular
2021-05518,Amy,Thomas,amy.thomas@school.edu.ph,20.0,3rd Year,BS Computer Science,A,2.4,18.0,30238.33,No,Region IX,09841160403,Irregular
2021-05686,Brent,Trevino,brent.trevino@school.edu.ph,25.0,3rd Year,BS Architecture,B,,18.0,40861.99,No,Region IV-B,09849778765,Regular
2021-03137,Audrey,Jensen,audrey.jensen@school.edu.ph,16.0,Year 3,BS Business Administration,B,3.5,15.0,25563.81,No,Region VII,09807063288,Regular
2021-06529,Robert,Robbins,robert.robbins@school.edu.ph,22.0,2nd Year,BS Accountancy,A,,21.0,47948.83,No,NCR,09943677182,Regular
2021-02119,Laura,Campbell,laura.campbell@school.edu.ph,26.0,1st Year,BS Tourism,D,2.24,18.0,41765.09,No,Region X,09718724373,Transferee
2021-02935,Jack,Brown,jack.brownschool.edu.ph,25.0,third year,BS Civil Engineering,A,2.4,18.0,41059.69,No,Region II,09757213142,regular
2021-01713,Lindsey,Ferrell,lindsey.ferrell@school.edu.ph,18.0,THIRD YEAR,BS Tourism,A,1.86,21.0,35081.51,No,Region IV-B,09342671534,Reg
2021-04721,George,Conrad,george.conrad@school.edu.ph,20.0,2nd Year,BS Computer Science,C,3.28,21.0,37132.75,No,CAR,093243654,RETURNEE
2021-05935,Willie,Dixon,willie.dixon@school.edu.ph,24.0,2nd Year,BS Accountancy,C,3.47,24.0,38895.43,Yes,Region IV-B,09804629780,Irregular
2021-09278,Richard,Kramer,richard.kramer@school.edu.ph,26.0,2nd Year,BS Tourism,A,1.31,18.0,38701.38,Yes,Region IV-B,09551748017,Regular
2021-06003,Chelsea,Cook,chelsea.cook@school.edu.ph,26.0,4th Year,BS Civil Engineering,B,2.94,15.0,24372.9,No,Region VII,09683251549,Regular
2021-06504,Dennis,Evans,dennis.evans@school.edu.ph,23.0,1st Year,BS Psychology,B,1.61,24.0,50250.64,No,Region XI,09613061700,Regular
2021-02418,Cameron,Escobar,cameron.escobar@school.edu.ph,25.0,FIRST YEAR,BS Civil Engineering,D,1.23,15.0,34518.41,No,BARMM,09876261688,IRREG
2021-09640,Ricardo,Park,ricardo.park@school.edu.ph,20.0,1st Year,BS Business Administration,A,1.16,21.0,43216.03,No,Region I,09782539782,REG
2021-04090,Jonathan,Anderson,jonathan.anderson@school.edu.ph,17.0,1st Year,BS Tourism,C,1.13,21.0,40262.33,No,Region VI,09187956669,RETURNEE
2021-00731,Kevin,Bailey,kevin.bailey@school.edu.ph,23.0,first year,BS Nursing,C,1.06,18.0,27921.57,No,Region XII,09194586747,Regular
2021-04564,David,Welch,david.welch@school.edu.ph,21.0,1st Year,BS Accountancy,C,1.46,21.0,47442.98,No,Region IV-B,09215837729,Transferee
2021-06703,Linda,Payne,linda.payne@school.edu.ph,25.0,2nd Year,BS Business Administration,C,1.19,21.0,50635.5,No,Region II,09868172281,Regular
2021-01272,Kimberly,Powell,kimberly.powell@school.edu.ph,19.0,4th Year,BS Accountancy,B,1.53,18.0,27856.88,No,Region II,09753539923,Irregular
2021-03302,William,Hart,william.hart@school.edu.ph,17.0,FOURTH YEAR,BS Architecture,B,2.79,18.0,27893.28,No,CAR,09266486397,Regular
2021-09165,Erin,Parrish,erin.parrish@school.edu.ph,24.0,4th Year,BS Nursing,A,3.16,21.0,38469.03,No,Region VIII,09630549257,Regular
2021-00985,Miguel,Sellers,miguel.sellersschool.edu.ph,19.0,3rd Year,BS Accountancy,A,2.83,21.0,50313.44,No,Region V,09756673288,REGULAR
2021-08972,Eduardo,Pugh,eduardo.pugh@school.edu.ph,19.0,2nd Year,BS Psychology,A,1.28,18.0,32020.17,Yes,Region IV-A,09264889013,Irregular
2021-09154,Holly,Rodriguez,holly.rodriguez@school.edu.ph,20.0,2nd Year,BS Computer Science,B,1.68,21.0,43631.37,No,CAR,09142725845,Irregular
2021-06790,Jeremy,Jacobs,jeremy.jacobs@school.edu.ph,18.0,Year 2,BS Accountancy,B,,21.0,34055.01,No,Region X,09277712646,Regular
2021-05471,Timothy,Diaz,timothy.diaz@school.edu.ph,23.0,3rd Year,BS Information Technology,A,1.92,21.0,49837.26,Yes,Region XI,09405904044,Regular
2021-07318,Melissa,Santos,melissa.santos@school.edu.ph,26.0,3rd Year,BS Education,B,3.27,15.0,29750.61,Yes,Region I,09106302522,Irregular
2021-04520,Jennifer,Smith,jennifer.smith@school.edu.ph,25.0,1st Year,BS Tourism,C,1.91,18.0,32918.1,No,BARMM,09867281936,Returnee
2021-03370,Crystal,Lewis,crystal.lewis@school.edu.ph,20.0,3rd Year,BS Psychology,A,2.45,18.0,37811.21,No,NCR,09478325727,irregular
2021-09119,Christina,Mills,christina.mills@school.edu.ph,24.0,Year 4,BS Education,A,,18.0,42373.42,No,NCR,09392844527,Regular
2021-08559,Wanda,Flores,wanda.flores@school.edu.ph,21.0,3rd Year,BS Architecture,A,2.22,24.0,44115.59,No,Region XII,09533297775,Irreg
2021-04993,Anthony,Lopez,anthony.lopez@school.edu.ph,16.0,2nd Year,BS Accountancy,A,1.49,18.0,32845.04,No,Region IX,09496618782,Irregular
2021-07363,Maureen,Goodman,maureen.goodman@school.edu.ph,23.0,2nd Year,BS Information Technology,A,N/A,15.0,32823.4,No,Region V,09909831508,Transferee
2021-04583,John,Terry,john.terry@school.edu.ph,23.0,3rd Year,BS Nursing,A,2.16,24.0,56736.81,No,Region VII,09686429833,regular
2021-06847,Joann,Allen,joann.allen@school.edu.ph,21.0,2nd Year,BS Business Administration,B,2.72,21.0,38197.03,No,BARMM,09672981414,REGULAR
2021-06340,Nathan,Anderson,nathan.anderson@school.edu.ph,25.0,1st Year,BS Psychology,A,2.3,24.0,45174.23,No,Region I,09181618898,Regular
2021-04722,Adam,Nelson,adam.nelson@school.edu.ph,21.0,1st Year,BS Accountancy,C,2.51,21.0,42366.43,No,Region II,09578972183,regular
2021-07212,Gary,Hall,gary.hall@school.edu.ph,19.0,1st Year,BS Accountancy,A,3.49,21.0,46754.84,No,Region I,09267585244,REGULAR
2021-00502,Jacqueline,Ibarra,jacqueline.ibarra@school.edu.ph,17.0,2nd Year,BS Computer Science,B,,18.0,28585.42,Yes,Region VI,09941776099,Regular
2021-06681,Joseph,,joseph.strickland@school.edu.ph,26.0,THIRD YEAR,BS Psychology,A,1.53,24.0,42305.26,Yes,Region XII,09807633214,Regular
2021-02419,Karen,Clark,karen.clark@school.edu.ph,16.0,1,BS Civil Engineering,A,2.18,18,36016.35,Yes,CAR,09612204958,Regular
2021-04772,Sean,Richard,sean.richard@school.edu.ph,18.0,2nd Year,BS Architecture,B,1.84,18.0,43506.66,No,NCR,09724318789,Regular
2021-06111,Edward,Fernandez,edward.fernandez@school.edu.ph,20.0,4th Year,BS Psychology,A,3.12,21.0,44966.52,No,Region IX,09748135421,Regular
2021-01693,Crystal,Rivera,crystal.rivera@school.edu.ph,17.0,2nd Year,BS Information Technology,A,2.96,21.0,41195.92,No,,09951089150,Transferee
2021-05304,Jacqueline,Zimmerman,jacqueline.zimmerman@school.edu.ph,21.0,4th Year,BS Computer Science,A,2.09,24.0,51584.49,No,Region XII,09906605556,Returnee
2021-01257,Robin,Ferguson,robin.ferguson@school.edu.ph,23.0,1st Year,BS Architecture,C,1.2,21.0,50788.02,No,Region XII,09154056378,Regular
2021-02989,Bradley,Thomas,bradley.thomas@school.edu.ph,23.0,3rd Year,BS Civil Engineering,B,2.53,18.0,32929.61,No,Region IV-A,09406915716,Regular
2021-03443,Theresa,Hodges,theresa.hodges@school.edu.ph,22.0,1,BS Computer Science,D,1.89,24.0,57519.23,No,Region IX,09554247940,Regular
2021-07986,Amber,Banks,amber.banks@school.edu.ph,24.0,3rd Year,BS Computer Science,B,3.2,18.0,30484.03,No,Region VII,09160886688,reg
2021-06742,Amanda,Alvarez,amanda.alvarez@school.edu.ph,24.0,1st Year,BS Nursing,B,1.1,21.0,36018.68,No,Region V,09465266436,RETURNEE
2021-00028,David,Burns,david.burns@school.edu.ph,17.0,SECOND YEAR,BS Civil Engineering,B,2.99,21.0,44669.59,No,Region IX,09388143722,Regular
2021-05172,Kendra,Boyd,kendra.boyd@school.edu.ph,21.0,SECOND YEAR,BS Tourism,C,2.95,24.0,36993.8,No,Region II,09909514799,Regular
2021-01883,Jennifer,Shaw,jennifer.shaw@school.edu.ph,17.0,3rd Year,BS Business Administration,A,2.9,24.0,44329.73,Yes,Region VIII,09328931043,Transfer
2021-05206,Gina,Mccoy,gina.mccoy@school.edu.ph,23.0,2,BS Computer Science,B,1.1,21.0,39287.19,No,Region VI,09259880979,Regular
2021-01311,Sarah,Wilson,sarah.wilson@school.edu.ph,24.0,1st Year,BS Business Administration,D,,21.0,41577.64,No,BARMM,09399299747,Irregular
2021-02368,Jordan,Farrell,jordan.farrell@school.edu.ph,21.0,2nd Year,BS Business Administration,B,2.45,21.0,49595.82,No,,09413704286,Regular
2021-05178,William,Lawrence,william.lawrence@school.edu.ph,25.0,1st Year,BS Business Administration,C,1.51,18.0,PHP 39788.25,No,Region II,09427986788,Regular
2021-02689,Juan,Wade,juan.wade@school.edu.ph,23.0,Second Year,BS Education,B,1.23,21.0,44677.77,No,Region IV-A,09398493796,Transferee
2021-00048,Marie,Vincent,marie.vincent@school.edu.ph,16.0,2nd Year,BS Tourism,C,2.65,24.0,40063.77,No,Region V,09265532151,Irregular
2021-01827,Alyssa,Moore,alyssa.moore@school.edu.ph,21.0,1st Year,BS Education,B,1.92,15.0,24062.77,No,Region I,09309237446,Regular
2021-07749,Erin,Taylor,erin.taylor@school.edu.ph,25.0,1,BS Computer Science,C,3.0,15.0,36768.2,No,BARMM,09176549678,Reg
